date	ouv	haut	bas	clot	vol	devise	
30/11/2020 00:00	-0.526	-0.526	-0.526	-0.526	0		
01/12/2020 00:00	-0.526	-0.526	-0.526	-0.526	0		
02/12/2020 00:00	-0.524	-0.524	-0.524	-0.524	0		
03/12/2020 00:00	-0.527	-0.527	-0.527	-0.527	0		
04/12/2020 00:00	-0.532	-0.532	-0.532	-0.532	0		
07/12/2020 00:00	-0.534	-0.534	-0.534	-0.534	0		
08/12/2020 00:00	-0.536	-0.536	-0.536	-0.536	0		
09/12/2020 00:00	-0.545	-0.545	-0.545	-0.545	0		
10/12/2020 00:00	-0.546	-0.546	-0.546	-0.546	0		
11/12/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
14/12/2020 00:00	-0.543	-0.543	-0.543	-0.543	0		
15/12/2020 00:00	-0.544	-0.544	-0.544	-0.544	0		
16/12/2020 00:00	-0.54	-0.54	-0.54	-0.54	0		
17/12/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
18/12/2020 00:00	-0.537	-0.537	-0.537	-0.537	0		
21/12/2020 00:00	-0.532	-0.532	-0.532	-0.532	0		
22/12/2020 00:00	-0.539	-0.539	-0.539	-0.539	0		
23/12/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
24/12/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
28/12/2020 00:00	-0.542	-0.542	-0.542	-0.542	0		
29/12/2020 00:00	-0.538	-0.538	-0.538	-0.538	0		
30/12/2020 00:00	-0.541	-0.541	-0.541	-0.541	0		
31/12/2020 00:00	-0.545	-0.545	-0.545	-0.545	0		
04/01/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
05/01/2021 00:00	-0.552	-0.552	-0.552	-0.552	0		
06/01/2021 00:00	-0.556	-0.556	-0.556	-0.556	0		
07/01/2021 00:00	-0.554	-0.554	-0.554	-0.554	0		
08/01/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
11/01/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
12/01/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
13/01/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
14/01/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
15/01/2021 00:00	-0.552	-0.552	-0.552	-0.552	0		
18/01/2021 00:00	-0.553	-0.553	-0.553	-0.553	0		
19/01/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
20/01/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
21/01/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
22/01/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
25/01/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
26/01/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
27/01/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
28/01/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
29/01/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
01/02/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
02/02/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
03/02/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
04/02/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
05/02/2021 00:00	-0.535	-0.535	-0.535	-0.535	0		
08/02/2021 00:00	-0.536	-0.536	-0.536	-0.536	0		
09/02/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
10/02/2021 00:00	-0.541	-0.541	-0.541	-0.541	0		
11/02/2021 00:00	-0.541	-0.541	-0.541	-0.541	0		
12/02/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
15/02/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
16/02/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
17/02/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
18/02/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
19/02/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
22/02/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
23/02/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
24/02/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
25/02/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
26/02/2021 00:00	-0.53	-0.53	-0.53	-0.53	0		
01/03/2021 00:00	-0.533	-0.533	-0.533	-0.533	0		
02/03/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
03/03/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
04/03/2021 00:00	-0.541	-0.541	-0.541	-0.541	0		
05/03/2021 00:00	-0.537	-0.537	-0.537	-0.537	0		
08/03/2021 00:00	-0.537	-0.537	-0.537	-0.537	0		
09/03/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
10/03/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
11/03/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
12/03/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
15/03/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
16/03/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
17/03/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
18/03/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
19/03/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
22/03/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
23/03/2021 00:00	-0.537	-0.537	-0.537	-0.537	0		
24/03/2021 00:00	-0.535	-0.535	-0.535	-0.535	0		
25/03/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
26/03/2021 00:00	-0.537	-0.537	-0.537	-0.537	0		
29/03/2021 00:00	-0.536	-0.536	-0.536	-0.536	0		
30/03/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
31/03/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
01/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
06/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
07/04/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
08/04/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
09/04/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
12/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
13/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
14/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
15/04/2021 00:00	-0.537	-0.537	-0.537	-0.537	0		
16/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
19/04/2021 00:00	-0.537	-0.537	-0.537	-0.537	0		
20/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
21/04/2021 00:00	-0.535	-0.535	-0.535	-0.535	0		
22/04/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
23/04/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
26/04/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
27/04/2021 00:00	-0.535	-0.535	-0.535	-0.535	0		
28/04/2021 00:00	-0.534	-0.534	-0.534	-0.534	0		
29/04/2021 00:00	-0.536	-0.536	-0.536	-0.536	0		
30/04/2021 00:00	-0.535	-0.535	-0.535	-0.535	0		
03/05/2021 00:00	-0.535	-0.535	-0.535	-0.535	0		
04/05/2021 00:00	-0.535	-0.535	-0.535	-0.535	0		
05/05/2021 00:00	-0.531	-0.531	-0.531	-0.531	0		
06/05/2021 00:00	-0.532	-0.532	-0.532	-0.532	0		
07/05/2021 00:00	-0.529	-0.529	-0.529	-0.529	0		
10/05/2021 00:00	-0.533	-0.533	-0.533	-0.533	0		
11/05/2021 00:00	-0.533	-0.533	-0.533	-0.533	0		
12/05/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
13/05/2021 00:00	-0.541	-0.541	-0.541	-0.541	0		
14/05/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
17/05/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
18/05/2021 00:00	-0.553	-0.553	-0.553	-0.553	0		
19/05/2021 00:00	-0.552	-0.552	-0.552	-0.552	0		
20/05/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
21/05/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
24/05/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
25/05/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
26/05/2021 00:00	-0.537	-0.537	-0.537	-0.537	0		
27/05/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
28/05/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
31/05/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
01/06/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
02/06/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
03/06/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
04/06/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
07/06/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
08/06/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
09/06/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
10/06/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
11/06/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
14/06/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
15/06/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
16/06/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
17/06/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
18/06/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
21/06/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
22/06/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
23/06/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
24/06/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
25/06/2021 00:00	-0.538	-0.538	-0.538	-0.538	0		
28/06/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
29/06/2021 00:00	-0.541	-0.541	-0.541	-0.541	0		
30/06/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
01/07/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
02/07/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
05/07/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
06/07/2021 00:00	-0.539	-0.539	-0.539	-0.539	0		
07/07/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
08/07/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
09/07/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
12/07/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
13/07/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
14/07/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
15/07/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
16/07/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
19/07/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
20/07/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
21/07/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
22/07/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
23/07/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
26/07/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
27/07/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
28/07/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
29/07/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
30/07/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
02/08/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
03/08/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
04/08/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
05/08/2021 00:00	-0.54	-0.54	-0.54	-0.54	0		
06/08/2021 00:00	-0.541	-0.541	-0.541	-0.541	0		
09/08/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
10/08/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
11/08/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
12/08/2021 00:00	-0.553	-0.553	-0.553	-0.553	0		
13/08/2021 00:00	-0.552	-0.552	-0.552	-0.552	0		
16/08/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
17/08/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
18/08/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
19/08/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
20/08/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
23/08/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
24/08/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
25/08/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
26/08/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
27/08/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
30/08/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
31/08/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
01/09/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
02/09/2021 00:00	-0.551	-0.551	-0.551	-0.551	0		
03/09/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
06/09/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
07/09/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
08/09/2021 00:00	-0.541	-0.541	-0.541	-0.541	0		
09/09/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
10/09/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
13/09/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
14/09/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
15/09/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
16/09/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
17/09/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
20/09/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
21/09/2021 00:00	-0.546	-0.546	-0.546	-0.546	0		
22/09/2021 00:00	-0.544	-0.544	-0.544	-0.544	0		
23/09/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
24/09/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
27/09/2021 00:00	-0.542	-0.542	-0.542	-0.542	0		
28/09/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
29/09/2021 00:00	-0.543	-0.543	-0.543	-0.543	0		
30/09/2021 00:00	-0.545	-0.545	-0.545	-0.545	0		
01/10/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
04/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
05/10/2021 00:00	-0.551	-0.551	-0.551	-0.551	0		
06/10/2021 00:00	-0.551	-0.551	-0.551	-0.551	0		
07/10/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
08/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
11/10/2021 00:00	-0.551	-0.551	-0.551	-0.551	0		
12/10/2021 00:00	-0.552	-0.552	-0.552	-0.552	0		
13/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
14/10/2021 00:00	-0.551	-0.551	-0.551	-0.551	0		
15/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
18/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
19/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
20/10/2021 00:00	-0.547	-0.547	-0.547	-0.547	0		
21/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
22/10/2021 00:00	-0.549	-0.549	-0.549	-0.549	0		
25/10/2021 00:00	-0.548	-0.548	-0.548	-0.548	0		
26/10/2021 00:00	-0.55	-0.55	-0.55	-0.55	0		
27/10/2021 00:00	-0.556	-0.556	-0.556	-0.556	0		
28/10/2021 00:00	-0.557	-0.557	-0.557	-0.557	0		
29/10/2021 00:00	-0.553	-0.553	-0.553	-0.553	0		
01/11/2021 00:00	-0.558	-0.558	-0.558	-0.558	0		
02/11/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
03/11/2021 00:00	-0.573	-0.573	-0.573	-0.573	0		
04/11/2021 00:00	-0.568	-0.568	-0.568	-0.568	0		
05/11/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
08/11/2021 00:00	-0.572	-0.572	-0.572	-0.572	0		
09/11/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
10/11/2021 00:00	-0.569	-0.569	-0.569	-0.569	0		
11/11/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
12/11/2021 00:00	-0.562	-0.562	-0.562	-0.562	0		
15/11/2021 00:00	-0.561	-0.561	-0.561	-0.561	0		
16/11/2021 00:00	-0.558	-0.558	-0.558	-0.558	0		
17/11/2021 00:00	-0.567	-0.567	-0.567	-0.567	0		
18/11/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
19/11/2021 00:00	-0.559	-0.559	-0.559	-0.559	0		
22/11/2021 00:00	-0.564	-0.564	-0.564	-0.564	0		
23/11/2021 00:00	-0.572	-0.572	-0.572	-0.572	0		
24/11/2021 00:00	-0.583	-0.583	-0.583	-0.583	0		
25/11/2021 00:00	-0.575	-0.575	-0.575	-0.575	0		
26/11/2021 00:00	-0.572	-0.572	-0.572	-0.572	0		
29/11/2021 00:00	-0.57	-0.57	-0.57	-0.57	0		
30/11/2021 00:00	-0.573	-0.573	-0.573	-0.573	0		
01/12/2021 00:00	-0.572	-0.572	-0.572	-0.572	0		
02/12/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
03/12/2021 00:00	-0.563	-0.563	-0.563	-0.563	0		
06/12/2021 00:00	-0.562	-0.562	-0.562	-0.562	0		
07/12/2021 00:00	-0.565	-0.565	-0.565	-0.565	0		
08/12/2021 00:00	-0.574	-0.574	-0.574	-0.574	0		
09/12/2021 00:00	-0.585	-0.585	-0.585	-0.585	0		
10/12/2021 00:00	-0.588	-0.588	-0.588	-0.588	0		
13/12/2021 00:00	-0.603	-0.603	-0.603	-0.603	0		
14/12/2021 00:00	-0.605	-0.605	-0.605	-0.605	0		
15/12/2021 00:00	-0.602	-0.602	-0.602	-0.602	0		
16/12/2021 00:00	-0.589	-0.589	-0.589	-0.589	0		
17/12/2021 00:00	-0.581	-0.581	-0.581	-0.581	0		
20/12/2021 00:00	-0.588	-0.588	-0.588	-0.588	0		
21/12/2021 00:00	-0.588	-0.588	-0.588	-0.588	0		
22/12/2021 00:00	-0.591	-0.591	-0.591	-0.591	0		
23/12/2021 00:00	-0.588	-0.588	-0.588	-0.588	0		
24/12/2021 00:00	-0.587	-0.587	-0.587	-0.587	0		
27/12/2021 00:00	-0.59	-0.59	-0.59	-0.59	0		
28/12/2021 00:00	-0.583	-0.583	-0.583	-0.583	0		
29/12/2021 00:00	-0.571	-0.571	-0.571	-0.571	0		
30/12/2021 00:00	-0.573	-0.573	-0.573	-0.573	0		
31/12/2021 00:00	-0.572	-0.572	-0.572	-0.572	0		
03/01/2022 00:00	-0.57	-0.57	-0.57	-0.57	0		
04/01/2022 00:00	-0.565	-0.565	-0.565	-0.565	0		
05/01/2022 00:00	-0.576	-0.576	-0.576	-0.576	0		
06/01/2022 00:00	-0.574	-0.574	-0.574	-0.574	0		
07/01/2022 00:00	-0.576	-0.576	-0.576	-0.576	0		
10/01/2022 00:00	-0.57	-0.57	-0.57	-0.57	0		
11/01/2022 00:00	-0.564	-0.564	-0.564	-0.564	0		
12/01/2022 00:00	-0.563	-0.563	-0.563	-0.563	0		
13/01/2022 00:00	-0.563	-0.563	-0.563	-0.563	0		
14/01/2022 00:00	-0.568	-0.568	-0.568	-0.568	0		
17/01/2022 00:00	-0.56	-0.56	-0.56	-0.56	0		
18/01/2022 00:00	-0.558	-0.558	-0.558	-0.558	0		
19/01/2022 00:00	-0.557	-0.557	-0.557	-0.557	0		
20/01/2022 00:00	-0.553	-0.553	-0.553	-0.553	0		
21/01/2022 00:00	-0.552	-0.552	-0.552	-0.552	0		
24/01/2022 00:00	-0.543	-0.543	-0.543	-0.543	0		
25/01/2022 00:00	-0.548	-0.548	-0.548	-0.548	0		
26/01/2022 00:00	-0.554	-0.554	-0.554	-0.554	0		
27/01/2022 00:00	-0.547	-0.547	-0.547	-0.547	0		
28/01/2022 00:00	-0.55	-0.55	-0.55	-0.55	0		
31/01/2022 00:00	-0.552	-0.552	-0.552	-0.552	0		
01/02/2022 00:00	-0.547	-0.547	-0.547	-0.547	0		
02/02/2022 00:00	-0.547	-0.547	-0.547	-0.547	0		
03/02/2022 00:00	-0.551	-0.551	-0.551	-0.551	0		
04/02/2022 00:00	-0.548	-0.548	-0.548	-0.548	0		
07/02/2022 00:00	-0.53	-0.53	-0.53	-0.53	0		
08/02/2022 00:00	-0.538	-0.538	-0.538	-0.538	0		
09/02/2022 00:00	-0.523	-0.523	-0.523	-0.523	0		
10/02/2022 00:00	-0.528	-0.528	-0.528	-0.528	0		
11/02/2022 00:00	-0.523	-0.523	-0.523	-0.523	0		
14/02/2022 00:00	-0.516	-0.516	-0.516	-0.516	0		
15/02/2022 00:00	-0.523	-0.523	-0.523	-0.523	0		
16/02/2022 00:00	-0.524	-0.524	-0.524	-0.524	0		
17/02/2022 00:00	-0.529	-0.529	-0.529	-0.529	0		
18/02/2022 00:00	-0.528	-0.528	-0.528	-0.528	0		
21/02/2022 00:00	-0.527	-0.527	-0.527	-0.527	0		
22/02/2022 00:00	-0.528	-0.528	-0.528	-0.528	0		
23/02/2022 00:00	-0.529	-0.529	-0.529	-0.529	0		
24/02/2022 00:00	-0.53	-0.53	-0.53	-0.53	0		
25/02/2022 00:00	-0.528	-0.528	-0.528	-0.528	0		
28/02/2022 00:00	-0.533	-0.533	-0.533	-0.533	0		
01/03/2022 00:00	-0.534	-0.534	-0.534	-0.534	0		
02/03/2022 00:00	-0.532	-0.532	-0.532	-0.532	0		
03/03/2022 00:00	-0.526	-0.526	-0.526	-0.526	0		
04/03/2022 00:00	-0.52	-0.52	-0.52	-0.52	0		
07/03/2022 00:00	-0.498	-0.498	-0.498	-0.498	0		
08/03/2022 00:00	-0.499	-0.499	-0.499	-0.499	0		
09/03/2022 00:00	-0.491	-0.491	-0.491	-0.491	0		
10/03/2022 00:00	-0.505	-0.505	-0.505	-0.505	0		
11/03/2022 00:00	-0.502	-0.502	-0.502	-0.502	0		
14/03/2022 00:00	-0.5	-0.5	-0.5	-0.5	0		
15/03/2022 00:00	-0.502	-0.502	-0.502	-0.502	0		
16/03/2022 00:00	-0.488	-0.488	-0.488	-0.488	0		
17/03/2022 00:00	-0.493	-0.493	-0.493	-0.493	0		
18/03/2022 00:00	-0.487	-0.487	-0.487	-0.487	0		
21/03/2022 00:00	-0.494	-0.494	-0.494	-0.494	0		
22/03/2022 00:00	-0.499	-0.499	-0.499	-0.499	0		
23/03/2022 00:00	-0.493	-0.493	-0.493	-0.493	0		
24/03/2022 00:00	-0.483	-0.483	-0.483	-0.483	0		
25/03/2022 00:00	-0.477	-0.477	-0.477	-0.477	0		
28/03/2022 00:00	-0.477	-0.477	-0.477	-0.477	0		
29/03/2022 00:00	-0.473	-0.473	-0.473	-0.473	0		
30/03/2022 00:00	-0.464	-0.464	-0.464	-0.464	0		
31/03/2022 00:00	-0.458	-0.458	-0.458	-0.458	0		
01/04/2022 00:00	-0.461	-0.461	-0.461	-0.461	0		
04/04/2022 00:00	-0.447	-0.447	-0.447	-0.447	0		
05/04/2022 00:00	-0.467	-0.467	-0.467	-0.467	0		
06/04/2022 00:00	-0.463	-0.463	-0.463	-0.463	0		
07/04/2022 00:00	-0.465	-0.465	-0.465	-0.465	0		
08/04/2022 00:00	-0.449	-0.449	-0.449	-0.449	0		
11/04/2022 00:00	-0.435	-0.435	-0.435	-0.435	0		
12/04/2022 00:00	-0.433	-0.433	-0.433	-0.433	0		
13/04/2022 00:00	-0.448	-0.448	-0.448	-0.448	0		
14/04/2022 00:00	-0.452	-0.452	-0.452	-0.452	0		
19/04/2022 00:00	-0.468	-0.468	-0.468	-0.468	0		
20/04/2022 00:00	-0.475	-0.475	-0.475	-0.475	0		
21/04/2022 00:00	-0.463	-0.463	-0.463	-0.463	0		
22/04/2022 00:00	-0.427	-0.427	-0.427	-0.427	0		
25/04/2022 00:00	-0.415	-0.415	-0.415	-0.415	0		
26/04/2022 00:00	-0.43	-0.43	-0.43	-0.43	0		
27/04/2022 00:00	-0.445	-0.445	-0.445	-0.445	0		
28/04/2022 00:00	-0.438	-0.438	-0.438	-0.438	0		
29/04/2022 00:00	-0.429	-0.429	-0.429	-0.429	0		
02/05/2022 00:00	-0.416	-0.416	-0.416	-0.416	0		
03/05/2022 00:00	-0.425	-0.425	-0.425	-0.425	0		
04/05/2022 00:00	-0.427	-0.427	-0.427	-0.427	0		
05/05/2022 00:00	-0.421	-0.421	-0.421	-0.421	0		
06/05/2022 00:00	-0.426	-0.426	-0.426	-0.426	0		
09/05/2022 00:00	-0.402	-0.402	-0.402	-0.402	0		
10/05/2022 00:00	-0.417	-0.417	-0.417	-0.417	0		
11/05/2022 00:00	-0.414	-0.414	-0.414	-0.414	0		
12/05/2022 00:00	-0.406	-0.406	-0.406	-0.406	0		
13/05/2022 00:00	-0.403	-0.403	-0.403	-0.403	0		
16/05/2022 00:00	-0.403	-0.403	-0.403	-0.403	0		
17/05/2022 00:00	-0.38	-0.38	-0.38	-0.38	0		
18/05/2022 00:00	-0.368	-0.368	-0.368	-0.368	0		
19/05/2022 00:00	-0.348	-0.348	-0.348	-0.348	0		
20/05/2022 00:00	-0.348	-0.348	-0.348	-0.348	0		
23/05/2022 00:00	-0.363	-0.363	-0.363	-0.363	0		
24/05/2022 00:00	-0.356	-0.356	-0.356	-0.356	0		
25/05/2022 00:00	-0.351	-0.351	-0.351	-0.351	0		
26/05/2022 00:00	-0.352	-0.352	-0.352	-0.352	0		
27/05/2022 00:00	-0.368	-0.368	-0.368	-0.368	0		
30/05/2022 00:00	-0.354	-0.354	-0.354	-0.354	0		
31/05/2022 00:00	-0.338	-0.338	-0.338	-0.338	0		
01/06/2022 00:00	-0.335	-0.335	-0.335	-0.335	0		
02/06/2022 00:00	-0.327	-0.327	-0.327	-0.327	0		
03/06/2022 00:00	-0.328	-0.328	-0.328	-0.328	0		
06/06/2022 00:00	-0.314	-0.314	-0.314	-0.314	0		
07/06/2022 00:00	-0.298	-0.298	-0.298	-0.298	0		
08/06/2022 00:00	-0.302	-0.302	-0.302	-0.302	0		
09/06/2022 00:00	-0.282	-0.282	-0.282	-0.282	0		
10/06/2022 00:00	-0.298	-0.298	-0.298	-0.298	0		
13/06/2022 00:00	-0.281	-0.281	-0.281	-0.281	0		
14/06/2022 00:00	-0.243	-0.243	-0.243	-0.243	0		
15/06/2022 00:00	-0.182	-0.182	-0.182	-0.182	0		
16/06/2022 00:00	-0.172	-0.172	-0.172	-0.172	0		
17/06/2022 00:00	-0.169	-0.169	-0.169	-0.169	0		
20/06/2022 00:00	-0.178	-0.178	-0.178	-0.178	0		
21/06/2022 00:00	-0.163	-0.163	-0.163	-0.163	0		
22/06/2022 00:00	-0.172	-0.172	-0.172	-0.172	0		
23/06/2022 00:00	-0.186	-0.186	-0.186	-0.186	0		
24/06/2022 00:00	-0.218	-0.218	-0.218	-0.218	0		
27/06/2022 00:00	-0.218	-0.218	-0.218	-0.218	0		
28/06/2022 00:00	-0.211	-0.211	-0.211	-0.211	0		
29/06/2022 00:00	-0.191	-0.191	-0.191	-0.191	0		
30/06/2022 00:00	-0.195	-0.195	-0.195	-0.195	0		
01/07/2022 00:00	-0.176	-0.176	-0.176	-0.176	0		
04/07/2022 00:00	-0.165	-0.165	-0.165	-0.165	0		
05/07/2022 00:00	-0.145	-0.145	-0.145	-0.145	0		
